id,amount,banco_dest,response_action,creation_date,Columna1,dia,hora
APP-18-13576,100000,Banco Estado,SI,29-04-2021 7:50,5,4,7
APP-18-13580,100000,Banco Estado,SI,29-04-2021 7:50,5,4,7
APP-18-13581,100000,Banco Estado,SI,29-04-2021 7:50,5,4,7
APP-18-13582,100000,Banco Estado,SI,29-04-2021 7:50,5,4,7
APP-18-13584,100000,Banco Estado,SI,29-04-2021 7:51,5,4,7
APP-18-13586,100000,Banco Estado,SI,29-04-2021 7:51,5,4,7
APP-18-13589,100000,Banco Estado,SI,29-04-2021 8:01,5,4,8
APP-18-13591,100000,Banco Estado,SI,29-04-2021 8:01,5,4,8
APP-18-13594,100000,Banco Estado,SI,29-04-2021 8:01,5,4,8
APP-18-13598,100000,Banco Estado,SI,29-04-2021 8:10,5,4,8
APP-18-13599,100000,Banco Estado,SI,29-04-2021 8:10,5,4,8
APP-18-13600,100000,Banco Estado,SI,29-04-2021 8:10,5,4,8
APP-18-13602,100000,Banco Estado,SI,29-04-2021 8:10,5,4,8
APP-18-13604,100000,Banco Estado,SI,29-04-2021 8:10,5,4,8
APP-18-13608,100000,Banco Estado,SI,29-04-2021 8:11,5,4,8
APP-18-13609,100000,Banco Estado,SI,29-04-2021 8:20,5,4,8
APP-18-13614,100000,Banco Estado,SI,29-04-2021 8:20,5,4,8
APP-18-13616,100000,Banco Estado,SI,29-04-2021 8:20,5,4,8
APP-18-13618,100000,Banco Estado,SI,29-04-2021 8:20,5,4,8
APP-18-13619,100000,Banco Estado,SI,29-04-2021 8:20,5,4,8
APP-18-13621,100000,Banco Estado,SI,29-04-2021 8:20,5,4,8
APP-18-13623,100000,Banco Estado,SI,29-04-2021 8:21,5,4,8
APP-18-13624,100000,Banco Estado,SI,29-04-2021 8:21,5,4,8
APP-18-13625,100000,Banco Estado,SI,29-04-2021 8:21,5,4,8
APP-18-13626,100000,Banco Estado,SI,29-04-2021 8:21,5,4,8
APP-18-13627,100000,Banco Estado,SI,29-04-2021 8:21,5,4,8
APP-18-13628,100000,Banco Estado,SI,29-04-2021 8:21,5,4,8
APP-18-13631,100000,Banco Estado,SI,29-04-2021 8:21,5,4,8
APP-18-13632,100000,Banco Estado,SI,29-04-2021 8:31,5,4,8
APP-18-13636,100000,Banco Estado,SI,29-04-2021 8:31,5,4,8
APP-18-13637,100000,Banco Estado,SI,29-04-2021 8:31,5,4,8
APP-18-13639,100000,Banco Estado,SI,29-04-2021 8:31,5,4,8
APP-18-13640,100000,Banco Estado,SI,29-04-2021 8:31,5,4,8
APP-18-13641,100000,Banco Estado,SI,29-04-2021 8:31,5,4,8
APP-18-13643,100000,Banco Estado,SI,29-04-2021 8:31,5,4,8
APP-18-13655,100000,Banco Estado,SI,29-04-2021 8:40,5,4,8
APP-18-13658,100000,Banco Estado,SI,29-04-2021 8:41,5,4,8
APP-18-13659,100000,Banco Estado,SI,29-04-2021 8:41,5,4,8
APP-18-13661,100000,Banco Estado,SI,29-04-2021 8:41,5,4,8
APP-18-13663,100000,Banco Estado,SI,29-04-2021 8:41,5,4,8
APP-18-13665,100000,Banco Estado,SI,29-04-2021 8:41,5,4,8
APP-18-13666,100000,Banco Estado,SI,29-04-2021 8:41,5,4,8
APP-18-13667,100000,Banco Estado,SI,29-04-2021 8:41,5,4,8
APP-18-13670,100000,Banco Estado,SI,29-04-2021 8:50,5,4,8
APP-18-13673,100000,Banco Estado,SI,29-04-2021 8:50,5,4,8
APP-18-13675,100000,Banco Estado,SI,29-04-2021 8:51,5,4,8
APP-18-13683,100000,Banco Estado,SI,29-04-2021 8:51,5,4,8
APP-18-13684,100000,Banco Estado,SI,29-04-2021 8:51,5,4,8
APP-18-13687,100000,Banco Estado,SI,29-04-2021 9:01,5,4,9
APP-18-13689,100000,Banco Estado,SI,29-04-2021 9:01,5,4,9
APP-18-13691,100000,Banco Estado,SI,29-04-2021 9:01,5,4,9
APP-18-13697,100000,Banco Estado,SI,29-04-2021 9:10,5,4,9
APP-18-13698,100000,Banco Estado,SI,29-04-2021 9:11,5,4,9
APP-18-13699,100000,Banco Estado,SI,29-04-2021 9:11,5,4,9
APP-18-13700,100000,Banco Estado,NO,29-04-2021 9:11,5,4,9
APP-18-13702,100000,Banco Estado,SI,29-04-2021 9:11,5,4,9
APP-18-13703,100000,Banco Estado,SI,29-04-2021 9:11,5,4,9
APP-18-13706,100000,Banco Estado,SI,29-04-2021 9:20,5,4,9
APP-18-13710,100000,Banco Estado,SI,29-04-2021 9:20,5,4,9
APP-18-13714,100000,Banco Estado,SI,29-04-2021 9:20,5,4,9
APP-18-13719,100000,Banco Estado,SI,29-04-2021 9:21,5,4,9
APP-18-13720,100000,Banco Estado,SI,29-04-2021 9:21,5,4,9
APP-18-13721,100000,Banco Estado,SI,29-04-2021 9:21,5,4,9
APP-18-13722,100000,Banco Estado,SI,29-04-2021 9:21,5,4,9
APP-18-13729,100000,Banco Estado,SI,29-04-2021 9:21,5,4,9
APP-18-13730,100000,Banco Estado,SI,29-04-2021 9:31,5,4,9
APP-18-13734,100000,Banco Estado,SI,29-04-2021 9:31,5,4,9
APP-18-13735,100000,Banco Estado,SI,29-04-2021 9:31,5,4,9
APP-18-13740,100000,Banco Estado,SI,29-04-2021 9:31,5,4,9
APP-18-13742,100000,Banco Estado,SI,29-04-2021 9:31,5,4,9
APP-18-13745,100000,Banco Estado,SI,29-04-2021 9:31,5,4,9
APP-18-13748,100000,Banco Estado,SI,29-04-2021 9:31,5,4,9
APP-18-13749,100000,Banco Estado,SI,29-04-2021 9:31,5,4,9
APP-18-13751,100000,Banco Estado,SI,29-04-2021 9:40,5,4,9
APP-18-13752,100000,Banco Estado,SI,29-04-2021 9:40,5,4,9
APP-18-13753,100000,Banco Estado,SI,29-04-2021 9:40,5,4,9
APP-18-13757,100000,Banco Estado,SI,29-04-2021 9:41,5,4,9
APP-18-13761,100000,Banco Estado,SI,29-04-2021 9:41,5,4,9
APP-18-13764,100000,Banco Estado,SI,29-04-2021 9:41,5,4,9
APP-18-13765,100000,Banco Estado,SI,29-04-2021 9:41,5,4,9
APP-18-13766,100000,Banco Estado,SI,29-04-2021 9:41,5,4,9
APP-18-13767,100000,Banco Estado,SI,29-04-2021 9:41,5,4,9
APP-18-13773,100000,Banco Estado,SI,29-04-2021 9:41,5,4,9
APP-18-13776,100000,Banco Estado,SI,29-04-2021 9:50,5,4,9
APP-18-13777,100000,Banco Estado,SI,29-04-2021 9:50,5,4,9
APP-18-13779,100000,Banco Estado,SI,29-04-2021 9:51,5,4,9
APP-18-13781,100000,Banco Estado,SI,29-04-2021 9:51,5,4,9
APP-18-13782,100000,Banco Estado,SI,29-04-2021 9:51,5,4,9
APP-18-13786,100000,Banco Estado,SI,29-04-2021 9:51,5,4,9
APP-18-13789,100000,Banco Estado,SI,29-04-2021 10:01,5,4,10
APP-18-13791,100000,Banco Estado,SI,29-04-2021 10:01,5,4,10
APP-18-13792,100000,Banco Estado,SI,29-04-2021 10:01,5,4,10
APP-18-13796,100000,Banco Estado,SI,29-04-2021 10:01,5,4,10
APP-18-13799,100000,Banco Estado,SI,29-04-2021 10:02,5,4,10
APP-18-13800,100000,Banco Estado,SI,29-04-2021 10:02,5,4,10
APP-18-13801,100000,Banco Estado,SI,29-04-2021 10:02,5,4,10
APP-18-13802,100000,Banco Estado,SI,29-04-2021 10:02,5,4,10
APP-18-13803,100000,Banco Estado,SI,29-04-2021 10:02,5,4,10
APP-18-13804,100000,Banco Estado,SI,29-04-2021 10:02,5,4,10
APP-18-13810,100000,Banco Estado,SI,29-04-2021 10:02,5,4,10
APP-18-13813,100000,Banco Estado,SI,29-04-2021 10:10,5,4,10
APP-18-13814,100000,Banco Estado,SI,29-04-2021 10:10,5,4,10
APP-18-13815,100000,Banco Estado,SI,29-04-2021 10:10,5,4,10
APP-18-13819,100000,Banco Estado,SI,29-04-2021 10:11,5,4,10
APP-18-13823,100000,Banco Estado,SI,29-04-2021 10:11,5,4,10
APP-18-13833,100000,Banco Estado,SI,29-04-2021 10:20,5,4,10
APP-18-13837,100000,Banco Estado,SI,29-04-2021 10:21,5,4,10
APP-18-13838,100000,Banco Estado,NO,29-04-2021 10:31,5,4,10
APP-18-13841,100000,Banco Estado,SI,29-04-2021 10:31,5,4,10
APP-18-13845,100000,Banco Estado,SI,29-04-2021 10:31,5,4,10
APP-18-13846,100000,Banco Estado,SI,29-04-2021 10:31,5,4,10
APP-18-13848,100000,Banco Estado,SI,29-04-2021 10:31,5,4,10
APP-18-13850,100000,Banco Estado,SI,29-04-2021 10:31,5,4,10
APP-18-13851,100000,Banco Estado,SI,29-04-2021 10:31,5,4,10
APP-18-13853,100000,Banco Estado,SI,29-04-2021 10:31,5,4,10
APP-18-13855,100000,Banco Estado,SI,29-04-2021 10:32,5,4,10
APP-18-13857,100000,Banco Estado,SI,29-04-2021 10:32,5,4,10
APP-18-13860,100000,Banco Estado,SI,29-04-2021 10:40,5,4,10
APP-18-13861,100000,Banco Estado,SI,29-04-2021 10:40,5,4,10
APP-18-13863,100000,Banco Estado,SI,29-04-2021 10:41,5,4,10
APP-18-13864,100000,Banco Estado,SI,29-04-2021 10:41,5,4,10
APP-18-13865,100000,Banco Estado,SI,29-04-2021 10:41,5,4,10
APP-18-13867,100000,Banco Estado,SI,29-04-2021 10:41,5,4,10
APP-18-13873,100000,Banco Estado,SI,29-04-2021 10:41,5,4,10
APP-18-13876,100000,Banco Estado,SI,29-04-2021 10:41,5,4,10
APP-18-13880,100000,Banco Estado,SI,29-04-2021 10:41,5,4,10
APP-18-13881,100000,Banco Estado,SI,29-04-2021 10:41,5,4,10
APP-18-13883,100000,Banco Estado,SI,29-04-2021 10:41,5,4,10
APP-18-13886,100000,Banco Estado,SI,29-04-2021 10:41,5,4,10
APP-18-13887,100000,Banco Estado,SI,29-04-2021 10:41,5,4,10
APP-18-13890,100000,Banco Estado,SI,29-04-2021 10:42,5,4,10
APP-18-13891,100000,Banco Estado,SI,29-04-2021 10:42,5,4,10
APP-18-13892,100000,Banco Estado,NO,29-04-2021 10:42,5,4,10
APP-18-13893,100000,Banco Estado,SI,29-04-2021 10:42,5,4,10
APP-18-13897,100000,Banco Estado,SI,29-04-2021 10:51,5,4,10
APP-18-13898,100000,Banco Estado,SI,29-04-2021 10:51,5,4,10
APP-18-13900,100000,Banco Estado,SI,29-04-2021 10:51,5,4,10
APP-18-13905,100000,Banco Estado,SI,29-04-2021 10:51,5,4,10
APP-18-13908,100000,Banco Estado,SI,29-04-2021 10:51,5,4,10
APP-18-13910,100000,Banco Estado,SI,29-04-2021 10:51,5,4,10
APP-18-13911,100000,Banco Estado,SI,29-04-2021 10:51,5,4,10
APP-18-13916,100000,Banco Estado,SI,29-04-2021 10:51,5,4,10
APP-18-13920,100000,Banco Estado,SI,29-04-2021 10:52,5,4,10
APP-18-13927,100000,Banco Estado,SI,29-04-2021 10:52,5,4,10
APP-18-13929,100000,Banco Estado,SI,29-04-2021 10:52,5,4,10
APP-18-13930,100000,Banco Estado,SI,29-04-2021 10:52,5,4,10
APP-18-13931,100000,Banco Estado,SI,29-04-2021 10:52,5,4,10
APP-18-13933,100000,Banco Estado,SI,29-04-2021 10:52,5,4,10
APP-18-13935,100000,Banco Estado,SI,29-04-2021 10:52,5,4,10
APP-18-13937,100000,Banco Estado,SI,29-04-2021 11:02,5,4,11
APP-18-13939,100000,Banco Estado,SI,29-04-2021 11:02,5,4,11
APP-18-13940,100000,Banco Estado,SI,29-04-2021 11:02,5,4,11
APP-18-13943,100000,Banco Estado,SI,29-04-2021 11:02,5,4,11
APP-18-13945,100000,Banco Estado,SI,29-04-2021 11:02,5,4,11
APP-18-13948,100000,Banco Estado,SI,29-04-2021 11:02,5,4,11
APP-18-13960,100000,Banco Estado,NO,29-04-2021 11:03,5,4,11
APP-18-13965,100000,Banco Estado,SI,29-04-2021 11:03,5,4,11
APP-18-13970,100000,Banco Estado,SI,29-04-2021 11:10,5,4,11
APP-18-13971,100000,Banco Estado,SI,29-04-2021 11:10,5,4,11
APP-18-13972,100000,Banco Estado,SI,29-04-2021 11:10,5,4,11
APP-18-13976,100000,Banco Estado,SI,29-04-2021 11:11,5,4,11
APP-18-13977,100000,Banco Estado,SI,29-04-2021 11:11,5,4,11
APP-18-13987,100000,Banco Estado,SI,29-04-2021 11:11,5,4,11
APP-18-13992,100000,Banco Estado,SI,29-04-2021 11:20,5,4,11
APP-18-13998,100000,Banco Estado,SI,29-04-2021 11:21,5,4,11
APP-18-13999,100000,Banco Estado,SI,29-04-2021 11:21,5,4,11
APP-18-14006,100000,Banco Estado,SI,29-04-2021 11:21,5,4,11
APP-18-14021,100000,Banco Estado,SI,29-04-2021 11:31,5,4,11
APP-18-14023,100000,Banco Estado,SI,29-04-2021 11:31,5,4,11
APP-18-14024,100000,Banco Estado,SI,29-04-2021 11:31,5,4,11
APP-18-14026,100000,Banco Estado,SI,29-04-2021 11:31,5,4,11
APP-18-14030,100000,Banco Estado,SI,29-04-2021 11:31,5,4,11
APP-18-14032,100000,Banco Estado,SI,29-04-2021 11:40,5,4,11
APP-18-14033,100000,Banco Estado,SI,29-04-2021 11:40,5,4,11
APP-18-14038,100000,Banco Estado,SI,29-04-2021 11:40,5,4,11
APP-18-14040,100000,Banco Estado,SI,29-04-2021 11:40,5,4,11
APP-18-14043,100000,Banco Estado,SI,29-04-2021 11:41,5,4,11
APP-18-14050,100000,Banco Estado,SI,29-04-2021 11:41,5,4,11
APP-18-14055,100000,Banco Estado,SI,29-04-2021 11:50,5,4,11
APP-18-14057,100000,Banco Estado,SI,29-04-2021 11:50,5,4,11
APP-18-14058,100000,Banco Estado,SI,29-04-2021 11:51,5,4,11
APP-18-14060,100000,Banco Estado,SI,29-04-2021 11:51,5,4,11
APP-18-14063,100000,Banco Estado,SI,29-04-2021 11:51,5,4,11
APP-18-14067,100000,Banco Estado,SI,29-04-2021 11:51,5,4,11
APP-18-14069,100000,Banco Estado,SI,29-04-2021 11:51,5,4,11
APP-18-14071,100000,Banco Estado,SI,29-04-2021 12:02,5,4,12
APP-18-14072,100000,Banco Estado,SI,29-04-2021 12:02,5,4,12
APP-18-14074,100000,Banco Estado,SI,29-04-2021 12:02,5,4,12
APP-18-14075,100000,Banco Estado,SI,29-04-2021 12:02,5,4,12
APP-18-14083,100000,Banco Estado,SI,29-04-2021 12:02,5,4,12
APP-18-14084,100000,Banco Estado,SI,29-04-2021 12:10,5,4,12
APP-18-14086,100000,Banco Estado,SI,29-04-2021 12:10,5,4,12
APP-18-14091,100000,Banco Estado,SI,29-04-2021 12:11,5,4,12
APP-18-14092,100000,Banco Estado,SI,29-04-2021 12:11,5,4,12
APP-18-14095,100000,Banco Estado,SI,29-04-2021 12:11,5,4,12
APP-18-14101,100000,Banco Estado,SI,29-04-2021 12:11,5,4,12
APP-18-14104,100000,Banco Estado,SI,29-04-2021 12:11,5,4,12
APP-18-14106,100000,Banco Estado,SI,29-04-2021 12:20,5,4,12
APP-18-14108,100000,Banco Estado,NO,29-04-2021 12:20,5,4,12
APP-18-14110,100000,Banco Estado,SI,29-04-2021 12:20,5,4,12
APP-18-14119,100000,Banco Estado,SI,29-04-2021 12:21,5,4,12
APP-18-14122,100000,Banco Estado,SI,29-04-2021 12:21,5,4,12
APP-18-14123,100000,Banco Estado,SI,29-04-2021 12:21,5,4,12
APP-18-14124,100000,Banco Estado,SI,29-04-2021 12:21,5,4,12
APP-18-14127,100000,Banco Estado,SI,29-04-2021 12:21,5,4,12
APP-18-14128,100000,Banco Estado,SI,29-04-2021 12:31,5,4,12
APP-18-14129,100000,Banco Estado,SI,29-04-2021 12:31,5,4,12
APP-18-14132,100000,Banco Estado,SI,29-04-2021 12:31,5,4,12
APP-18-14140,100000,Banco Estado,SI,29-04-2021 12:31,5,4,12
APP-18-14146,100000,Banco Estado,SI,29-04-2021 12:32,5,4,12
APP-18-14149,100000,Banco Estado,SI,29-04-2021 12:32,5,4,12
APP-18-14150,100000,Banco Estado,SI,29-04-2021 12:32,5,4,12
APP-18-14156,100000,Banco Estado,SI,29-04-2021 12:40,5,4,12
APP-18-14157,100000,Banco Estado,SI,29-04-2021 12:40,5,4,12
APP-18-14163,100000,Banco Estado,SI,29-04-2021 12:41,5,4,12
APP-18-14169,100000,Banco Estado,SI,29-04-2021 12:41,5,4,12
APP-18-14184,100000,Banco Estado,SI,29-04-2021 12:50,5,4,12
APP-18-14185,100000,Banco Estado,SI,29-04-2021 12:50,5,4,12
APP-18-14186,100000,Banco Estado,SI,29-04-2021 12:50,5,4,12
APP-18-14188,100000,Banco Santander Chile,SI,29-04-2021 12:50,5,4,12
APP-18-14189,100000,Banco Estado,SI,29-04-2021 12:50,5,4,12
APP-18-14194,100000,Banco Estado,SI,29-04-2021 12:51,5,4,12
APP-18-14195,100000,Banco Estado,SI,29-04-2021 12:51,5,4,12
APP-18-14197,100000,Banco Estado,SI,29-04-2021 12:51,5,4,12
APP-18-14199,100000,Banco Estado,SI,29-04-2021 12:51,5,4,12
APP-18-14201,100000,Banco Estado,SI,29-04-2021 12:51,5,4,12
APP-18-14204,100000,Banco Estado,SI,29-04-2021 12:51,5,4,12
APP-18-14213,100000,Banco Estado,SI,29-04-2021 13:01,5,4,13
APP-18-14215,100000,Banco Estado,SI,29-04-2021 13:01,5,4,13
APP-18-14216,100000,Banco Estado,SI,29-04-2021 13:01,5,4,13
APP-18-14220,100000,Banco Estado,SI,29-04-2021 13:01,5,4,13
APP-18-14221,100000,Banco Estado,SI,29-04-2021 13:01,5,4,13
APP-18-14223,100000,Banco Estado,SI,29-04-2021 13:02,5,4,13
APP-18-14231,100000,Banco Estado,SI,29-04-2021 13:02,5,4,13
APP-18-14233,100000,Banco Estado,SI,29-04-2021 13:02,5,4,13
APP-18-14234,100000,Banco Estado,SI,29-04-2021 13:02,5,4,13
APP-18-14238,100000,Banco Estado,SI,29-04-2021 13:02,5,4,13
APP-18-14239,100000,Banco Estado,SI,29-04-2021 13:02,5,4,13
APP-18-14242,100000,Banco Estado,SI,29-04-2021 13:02,5,4,13
APP-18-14246,100000,Banco Estado,SI,29-04-2021 13:03,5,4,13
APP-18-14249,100000,Banco Estado,SI,29-04-2021 13:03,5,4,13
APP-18-14250,100000,Banco Estado,SI,29-04-2021 13:10,5,4,13
APP-18-14252,100000,Banco Estado,SI,29-04-2021 13:10,5,4,13
APP-18-14253,100000,Banco Estado,SI,29-04-2021 13:11,5,4,13
APP-18-14254,100000,Banco Estado,SI,29-04-2021 13:11,5,4,13
APP-18-14255,100000,Banco Estado,SI,29-04-2021 13:11,5,4,13
APP-18-14260,100000,Banco Estado,SI,29-04-2021 13:11,5,4,13
APP-18-14266,100000,Banco Estado,SI,29-04-2021 13:11,5,4,13
APP-18-14269,100000,Banco Estado,SI,29-04-2021 13:11,5,4,13
APP-18-14275,100000,Banco Estado,SI,29-04-2021 13:21,5,4,13
APP-18-14276,100000,Banco Estado,SI,29-04-2021 13:21,5,4,13
APP-18-14279,100000,Banco Estado,SI,29-04-2021 13:21,5,4,13
APP-18-14280,100000,Banco Estado,SI,29-04-2021 13:21,5,4,13
APP-18-14283,100000,Banco Estado,SI,29-04-2021 13:21,5,4,13
APP-18-14285,100000,Banco Estado,SI,29-04-2021 13:21,5,4,13
APP-18-14287,100000,Banco Estado,SI,29-04-2021 13:21,5,4,13
APP-18-14296,100000,Banco Estado,SI,29-04-2021 13:31,5,4,13
APP-18-14297,100000,Banco Estado,SI,29-04-2021 13:31,5,4,13
APP-18-14303,100000,Banco Estado,SI,29-04-2021 13:31,5,4,13
APP-18-14306,100000,Banco Estado,SI,29-04-2021 13:31,5,4,13
APP-18-14316,100000,Banco Estado,SI,29-04-2021 13:32,5,4,13
APP-18-14317,100000,Banco Estado,SI,29-04-2021 13:32,5,4,13
APP-18-14320,100000,Banco Estado,SI,29-04-2021 13:32,5,4,13
APP-18-14321,100000,Banco Estado,SI,29-04-2021 13:40,5,4,13
APP-18-14323,100000,Banco de cr?dito e inversiones (BCI),SI,29-04-2021 13:40,5,4,13
APP-18-14324,100000,Banco Estado,SI,29-04-2021 13:40,5,4,13
APP-18-14330,100000,Banco Estado,SI,29-04-2021 13:41,5,4,13
APP-18-14336,100000,Banco Estado,SI,29-04-2021 13:41,5,4,13
APP-18-14338,100000,Banco Estado,SI,29-04-2021 13:41,5,4,13
APP-18-14342,100000,Banco Estado,SI,29-04-2021 13:41,5,4,13
APP-18-14344,100000,Banco Estado,SI,29-04-2021 13:41,5,4,13
APP-18-14349,100000,Banco Estado,NO,29-04-2021 13:51,5,4,13
APP-18-14352,100000,Banco Estado,SI,29-04-2021 13:51,5,4,13
APP-18-14365,100000,Banco Estado,SI,29-04-2021 13:52,5,4,13
APP-18-14372,100000,Banco Estado,SI,29-04-2021 14:01,5,4,14
APP-18-14376,100000,Banco Estado,SI,29-04-2021 14:01,5,4,14
APP-18-14379,100000,Banco Estado,SI,29-04-2021 14:02,5,4,14
APP-18-14382,100000,Banco Estado,SI,29-04-2021 14:02,5,4,14
APP-18-14384,100000,Banco Estado,SI,29-04-2021 14:02,5,4,14
APP-18-14385,100000,Banco Estado,SI,29-04-2021 14:02,5,4,14
APP-18-14388,100000,Banco Estado,SI,29-04-2021 14:02,5,4,14
APP-18-14396,100000,Banco Estado,SI,29-04-2021 14:10,5,4,14
APP-18-14399,100000,Banco Estado,SI,29-04-2021 14:10,5,4,14
APP-18-14404,100000,Banco Estado,SI,29-04-2021 14:11,5,4,14
APP-18-14405,100000,Banco Estado,SI,29-04-2021 14:11,5,4,14
APP-18-14406,100000,Banco Estado,SI,29-04-2021 14:11,5,4,14
APP-18-14416,100000,Banco Estado,SI,29-04-2021 14:20,5,4,14
APP-18-14417,100000,Banco Estado,SI,29-04-2021 14:20,5,4,14
APP-18-14420,100000,Banco Estado,SI,29-04-2021 14:20,5,4,14
APP-18-14425,100000,Banco Estado,SI,29-04-2021 14:21,5,4,14
APP-18-14430,100000,Banco Estado,SI,29-04-2021 14:21,5,4,14
APP-18-14434,100000,Banco Estado,SI,29-04-2021 14:21,5,4,14
APP-18-14436,100000,Banco Estado,SI,29-04-2021 14:21,5,4,14
APP-18-14438,100000,Banco Estado,SI,29-04-2021 14:31,5,4,14
APP-18-14443,100000,Banco Estado,SI,29-04-2021 14:31,5,4,14
APP-18-14444,100000,Banco Estado,SI,29-04-2021 14:31,5,4,14
APP-18-14445,100000,Banco Estado,SI,29-04-2021 14:31,5,4,14
APP-18-14446,100000,Banco Estado,SI,29-04-2021 14:31,5,4,14
APP-18-14449,100000,Banco Estado,SI,29-04-2021 14:31,5,4,14
APP-18-14452,100000,Banco Estado,SI,29-04-2021 14:31,5,4,14
APP-18-14457,100000,Banco Estado,SI,29-04-2021 14:40,5,4,14
APP-18-14459,100000,Banco Estado,SI,29-04-2021 14:41,5,4,14
APP-18-14460,100000,Banco Estado,SI,29-04-2021 14:41,5,4,14
APP-18-14463,100000,Banco Estado,SI,29-04-2021 14:41,5,4,14
APP-18-14466,100000,Banco Estado,SI,29-04-2021 14:41,5,4,14
APP-18-14469,100000,Banco Estado,SI,29-04-2021 14:41,5,4,14
APP-18-14471,100000,Banco Estado,SI,29-04-2021 14:41,5,4,14
APP-18-14472,100000,Banco Estado,SI,29-04-2021 14:41,5,4,14
APP-18-14477,100000,Banco Santander Chile,SI,29-04-2021 14:42,5,4,14
APP-18-14481,100000,Banco Estado,SI,29-04-2021 14:50,5,4,14
APP-18-14484,100000,Banco Estado,SI,29-04-2021 14:50,5,4,14
APP-18-14491,100000,Banco Estado,SI,29-04-2021 14:50,5,4,14
APP-18-14492,100000,Banco Estado,SI,29-04-2021 14:51,5,4,14
APP-18-14493,100000,Banco Estado,SI,29-04-2021 14:51,5,4,14
APP-18-14498,100000,Banco Estado,SI,29-04-2021 14:51,5,4,14
APP-18-14500,100000,Banco Estado,SI,29-04-2021 15:01,5,4,15
APP-18-14502,100000,Banco Estado,SI,29-04-2021 15:01,5,4,15
APP-18-14503,100000,Banco Estado,SI,29-04-2021 15:01,5,4,15
APP-18-14505,100000,Banco Estado,SI,29-04-2021 15:02,5,4,15
APP-18-14514,100000,Banco Estado,SI,29-04-2021 15:02,5,4,15
APP-18-14521,100000,Banco Estado,SI,29-04-2021 15:10,5,4,15
APP-18-14524,100000,Banco Estado,SI,29-04-2021 15:11,5,4,15
APP-18-14527,100000,Banco Estado,SI,29-04-2021 15:11,5,4,15
APP-18-14531,100000,Banco Estado,SI,29-04-2021 15:11,5,4,15
APP-18-14532,100000,Banco Estado,SI,29-04-2021 15:11,5,4,15
APP-18-14533,100000,Banco Estado,SI,29-04-2021 15:11,5,4,15
APP-18-14538,100000,Banco Estado,SI,29-04-2021 15:20,5,4,15
APP-18-14541,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14544,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14545,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14546,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14547,100000,Banco Estado,NO,29-04-2021 15:21,5,4,15
APP-18-14548,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14552,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14556,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14557,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14559,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14560,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14561,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14562,100000,Banco Estado,SI,29-04-2021 15:21,5,4,15
APP-18-14564,100000,Banco Estado,SI,29-04-2021 15:31,5,4,15
APP-18-14570,100000,Banco Estado,SI,29-04-2021 15:31,5,4,15
APP-18-14571,100000,Banco Estado,SI,29-04-2021 15:31,5,4,15
APP-18-14574,100000,Banco Estado,SI,29-04-2021 15:31,5,4,15
APP-18-14576,100000,Banco Estado,SI,29-04-2021 15:31,5,4,15
APP-18-14577,100000,Banco Estado,SI,29-04-2021 15:31,5,4,15
APP-18-14578,100000,Banco Estado,SI,29-04-2021 15:32,5,4,15
APP-18-14579,100000,Banco Estado,SI,29-04-2021 15:32,5,4,15
APP-18-14587,100000,Banco Estado,SI,29-04-2021 15:40,5,4,15
APP-18-14589,100000,Banco Estado,SI,29-04-2021 15:40,5,4,15
APP-18-14590,100000,Banco Estado,NO,29-04-2021 15:40,5,4,15
APP-18-14593,100000,Banco Estado,SI,29-04-2021 15:40,5,4,15
APP-18-14599,100000,Banco Estado,SI,29-04-2021 15:41,5,4,15
APP-18-14600,100000,Banco Estado,SI,29-04-2021 15:41,5,4,15
APP-18-14601,100000,Banco Estado,SI,29-04-2021 15:41,5,4,15
APP-18-14602,100000,Banco Estado,SI,29-04-2021 15:41,5,4,15
APP-18-14603,100000,Banco Estado,SI,29-04-2021 15:41,5,4,15
APP-18-14607,100000,Banco Estado,SI,29-04-2021 15:50,5,4,15
APP-18-14608,100000,Banco Estado,SI,29-04-2021 15:50,5,4,15
APP-18-14611,100000,Banco Estado,SI,29-04-2021 15:51,5,4,15
APP-18-14614,100000,Banco Estado,SI,29-04-2021 15:51,5,4,15
APP-18-14615,100000,Banco Estado,SI,29-04-2021 15:51,5,4,15
APP-18-14616,100000,Banco Estado,SI,29-04-2021 15:51,5,4,15
APP-18-14619,100000,Banco Estado,SI,29-04-2021 16:01,5,4,16
APP-18-14621,100000,Banco Estado,SI,29-04-2021 16:01,5,4,16
APP-18-14623,100000,Banco Estado,SI,29-04-2021 16:01,5,4,16
APP-18-14629,100000,Banco Estado,SI,29-04-2021 16:02,5,4,16
